"lat","lon","region"
"-23.6965529","-46.589117","36"
"-23.6971739","-46.5895438","36"
"-23.6973972","-46.589614","36"
"-23.6979746","-46.5897388","36"
"-23.6986084","-46.5897884","36"
"-23.6992111","-46.590025","36"
"-23.6998203","-46.5902661","36"
"-23.7006782","-46.5906079","36"
"-23.7009225","-46.5906778","36"
"-23.701358","-46.5908063","36"
"-23.7019901","-46.5908819","36"
"-23.7022779","-46.5909164","36"
"-23.7036584","-46.591082","36"
"-23.7042009","-46.591147","36"
"-23.7043147","-46.5911828","36"
"-23.7044487","-46.5912641","36"
"-23.7045552","-46.5913736","36"
"-23.7047035","-46.5915539","36"
"-23.7063041","-46.5935006","36"
"-23.7064536","-46.5936771","36"
"-23.7066112","-46.5938667","36"
"-23.7067384","-46.5940209","36"
"-23.7073297","-46.5947381","36"
"-23.707547","-46.5949112","36"
"-23.6923479","-46.5838755","39"
"-23.692257","-46.5837441","39"
"-23.6924388","-46.5836931","39"
"-23.6923479","-46.5838755","39"
"-23.6474564","-46.639055","61"
"-23.6472924","-46.639491","61"
"-23.6472615","-46.6396199","61"
"-23.6472574","-46.639671","61"
"-23.6472477","-46.6397933","61"
"-23.7038692","-46.6122171","33"
"-23.7037258","-46.6112105","33"
"-23.7449347","-46.5412173","22"
"-23.7450182","-46.5411636","22"
"-23.7450686","-46.5411026","22"
"-23.7450813","-46.5410687","22"
"-23.7450821","-46.5410315","22"
"-23.7450508","-46.5409303","22"
"-23.7450063","-46.5408771","22"
"-23.7449469","-46.5408337","22"
"-23.7448571","-46.5408222","22"
"-23.7447997","-46.5408284","22"
"-23.7006756","-46.5657581","41"
"-23.7018269","-46.5653376","41"
"-23.648141","-46.5827358","56"
"-23.6482571","-46.5828243","56"
"-23.648343","-46.5830354","56"
"-23.6258618","-46.5984397","61"
"-23.6255315","-46.5987821","61"
"-23.6252324","-46.5989834","61"
"-23.6251956","-46.5990715","61"
"-23.6830713","-46.5677158","44"
"-23.6830704","-46.5676386","44"
"-23.683088","-46.5675759","44"
"-23.683119","-46.5675296","44"
"-23.6831708","-46.5674921","44"
"-23.6835868","-46.5673247","44"
"-23.6876766","-46.6011422","43"
"-23.6875354","-46.6011362","43"
"-23.6872751","-46.6010021","43"
"-23.6872207","-46.6010961","43"
"-23.6459378","-46.6383187","61"
"-23.6466588","-46.6386863","61"
"-23.6474564","-46.639055","61"
"-23.6461485","-46.6398913","61"
"-23.6466588","-46.6386863","61"
"-23.6457419","-46.6397095","61"
"-23.6461485","-46.6398913","61"
"-23.6477202","-46.638402","59"
"-23.6474564","-46.639055","59"
"-23.6459378","-46.6383187","61"
"-23.6455541","-46.6392455","61"
"-23.6455541","-46.6392455","61"
"-23.645444","-46.6395775","61"
"-23.6822195","-46.6340313","35"
"-23.6834761","-46.6342617","35"
"-23.6826157","-46.6330628","35"
"-23.6836786","-46.6336223","35"
"-23.683786","-46.6336117","35"
"-23.683786","-46.6336117","35"
"-23.6839234","-46.6336706","35"
"-23.6839861","-46.6336828","35"
"-23.6841262","-46.6329426","35"
"-23.6840484","-46.6330837","35"
"-23.6839965","-46.6331787","35"
"-23.6838226","-46.6335378","35"
"-23.683786","-46.6336117","35"
"-23.683786","-46.6336117","35"
"-23.6837602","-46.6337853","35"
"-23.6834761","-46.6342617","35"
"-23.6834761","-46.6342617","35"
"-23.6832376","-46.6346793","35"
"-23.6831346","-46.6348574","35"
"-23.6829547","-46.635163","35"
"-23.6826386","-46.6356852","35"
"-23.6823498","-46.6361635","35"
"-23.6821846","-46.6364413","35"
"-23.682034","-46.6367018","35"
"-23.6818787","-46.6369676","35"
"-23.6818014","-46.6371029","35"
"-23.6924345","-46.6071902","35"
"-23.6923127","-46.6071879","35"
"-23.6920765","-46.6072158","35"
"-23.6918212","-46.6072752","35"
"-23.6916407","-46.6073466","35"
"-23.6915053","-46.6075216","35"
"-23.6914105","-46.6077187","35"
"-23.6913067","-46.6086453","35"
"-23.6912692","-46.6091331","35"
"-23.6912706","-46.6094092","35"
"-23.6913067","-46.6097493","35"
"-23.6913509","-46.6099421","35"
"-23.6913744","-46.610045","35"
"-23.6914557","-46.6102717","35"
"-23.6915923","-46.6105946","35"
"-23.6916958","-46.6108288","35"
"-23.6918968","-46.6112834","35"
"-23.6920873","-46.6117146","35"
"-23.6923733","-46.6123615","35"
"-23.692826","-46.6133857","35"
"-23.6930409","-46.6138718","35"
"-23.6934029","-46.6146908","35"
"-23.6924345","-46.6071902","35"
"-23.6927365","-46.6078769","35"
"-23.6936111","-46.6098654","35"
"-23.6940241","-46.6108042","35"
"-23.6943803","-46.6116142","35"
"-23.6949408","-46.6128885","35"
"-23.6951201","-46.6132961","35"
"-23.6951999","-46.6135876","35"
"-23.6951315","-46.6139261","35"
"-23.6908888","-46.6297376","34"
"-23.6907713","-46.6297024","34"
"-23.6906624","-46.6297106","34"
"-23.6906497","-46.6297116","34"
"-23.6905378","-46.6297642","34"
"-23.6905378","-46.6297642","34"
"-23.6904534","-46.6298472","34"
"-23.6903965","-46.6299546","34"
"-23.6903728","-46.6300759","34"
"-23.6903806","-46.630158","34"
"-23.6903846","-46.6301993","34"
"-23.6904307","-46.6303126","34"
"-23.6905066","-46.6304049","34"
"-23.688732","-46.634869","34"
"-23.6888724","-46.6349101","34"
"-23.6891637","-46.6349955","34"
"-23.6892619","-46.6350338","34"
"-23.6943834","-46.5983788","35"
"-23.6944884","-46.5982058","35"
"-23.69452","-46.5981537","35"
"-23.6946133","-46.5979874","35"
"-23.694628","-46.5979391","35"
"-23.6946526","-46.5978586","35"
"-23.6946575","-46.5976762","35"
"-23.6946575","-46.5975153","35"
"-23.6945986","-46.5972525","35"
"-23.6945249","-46.5970808","35"
"-23.6944267","-46.5969145","35"
"-23.6942778","-46.5967446","35"
"-23.6941696","-46.5966211","35"
"-23.6951625","-46.5994609","35"
"-23.6952491","-46.5993401","35"
"-23.6953294","-46.5992291","35"
"-23.6953294","-46.5992291","35"
"-23.6962658","-46.5979349","35"
"-23.6956547","-46.5999239","35"
"-23.6955638","-46.6000339","35"
"-23.6954558","-46.6001224","35"
"-23.6953182","-46.6001653","35"
"-23.6952915","-46.6001834","35"
"-23.6952151","-46.6002351","35"
"-23.6950585","-46.6004556","35"
"-23.6906825","-46.6035349","35"
"-23.6902889","-46.603135","35"
"-23.6902095","-46.6029767","35"
"-23.6899941","-46.6024483","35"
"-23.6898447","-46.6021636","35"
"-23.6895766","-46.6018851","35"
"-23.6887179","-46.6010234","35"
"-23.6885571","-46.6009137","35"
"-23.688259","-46.6007039","35"
"-23.6880881","-46.6005279","35"
"-23.6880007","-46.6004028","35"
"-23.687959","-46.6003371","35"
"-23.6879393","-46.6003022","35"
"-23.6879215","-46.6002634","35"
"-23.6998733","-46.6065296","34"
"-23.6990963","-46.6076423","34"
"-23.6985728","-46.6083988","34"
"-23.6998733","-46.6065296","34"
"-23.6998258","-46.6064851","34"
"-23.6996235","-46.6059584","34"
"-23.6995915","-46.605898","34"
"-23.6995479","-46.6058472","34"
"-23.7005676","-46.6071796","33"
"-23.7001645","-46.6077373","33"
"-23.7000764","-46.6078592","33"
"-23.6999157","-46.6080246","33"
"-23.6996769","-46.6081249","33"
"-23.6991498","-46.6082915","33"
"-23.7008431","-46.6040137","33"
"-23.7013729","-46.6032638","33"
"-23.7016555","-46.6028637","33"
"-23.7066219","-46.6100247","32"
"-23.705679","-46.6105269","32"
"-23.7099644","-46.6082446","32"
"-23.7100513","-46.6082902","32"
"-23.7101348","-46.6083091","32"
"-23.7102668","-46.6083433","32"
"-23.7104093","-46.6084154","32"
"-23.7105449","-46.6085293","32"
"-23.7106631","-46.6087115","32"
"-23.7107465","-46.6088558","32"
"-23.7107986","-46.6090076","32"
"-23.710823","-46.6091025","32"
"-23.7108647","-46.6091785","32"
"-23.7109585","-46.6092164","32"
"-23.7110315","-46.6091975","32"
"-23.7110941","-46.6091595","32"
"-23.711122","-46.6091242","32"
"-23.7111601","-46.609076","32"
"-23.7113661","-46.6088289","32"
"-23.7222909","-46.6174172","8"
"-23.7220961","-46.6177898","8"
"-23.7218547","-46.6182736","8"
"-23.7216862","-46.6185194","8"
"-23.7216424","-46.6186283","8"
"-23.7215985","-46.6187503","8"
"-23.7215852","-46.6187951","8"
"-23.7215546","-46.6188984","8"
"-23.7215147","-46.6190334","8"
"-23.7214629","-46.6191772","8"
"-23.7213991","-46.6193079","8"
"-23.7205917","-46.6204162","8"
"-23.7204375","-46.6206144","8"
"-23.7203517","-46.6207705","8"
"-23.7202379","-46.6209813","8"
"-23.7201302","-46.6211874","8"
"-23.719948","-46.6214967","8"
"-23.719764","-46.6217735","8"
"-23.7195247","-46.6220915","8"
"-23.7194123","-46.6222477","8"
"-23.7193053","-46.6223964","8"
"-23.7190899","-46.6227013","8"
"-23.7189982","-46.6228407","8"
"-23.7189384","-46.6229583","8"
"-23.7189206","-46.6229881","8"
"-23.7188786","-46.6230585","8"
"-23.7187749","-46.6231718","8"
"-23.7185174","-46.6233212","8"
"-23.7171934","-46.6240898","8"
"-23.7171231","-46.6241306","8"
"-23.7285693","-46.5482566","22"
"-23.7286876","-46.548164","22"
"-23.7289327","-46.5479723","22"
"-23.729247","-46.5486374","22"
"-23.7293354","-46.5486643","22"
"-23.5771712","-46.5931147","68"
"-23.5757731","-46.5925341","68"
"-23.5755312","-46.5924537","68"
"-23.575333","-46.5924214","68"
"-23.5752743","-46.5924223","68"
"-23.5751621","-46.5924253","68"
"-23.5749863","-46.5924703","68"
"-23.5747236","-46.5925923","68"
"-23.5746412","-46.5926306","68"
"-23.5771712","-46.5931147","68"
"-23.577186","-46.5931898","68"
"-23.5771712","-46.5932247","68"
"-23.5771154","-46.5933297","68"
"-23.5773774","-46.5932132","68"
"-23.5773187","-46.5932032","68"
"-23.5772647","-46.5931684","68"
"-23.5771712","-46.5931147","68"
"-23.7027713","-46.6283543","33"
"-23.7022591","-46.6275006","33"
"-23.7021263","-46.6272746","33"
"-23.7021263","-46.6272746","33"
"-23.7018463","-46.6268048","33"
"-23.7036034","-46.6274957","33"
"-23.7036694","-46.6273936","33"
"-23.7037435","-46.6272327","33"
"-23.7038368","-46.6271254","33"
"-23.7039989","-46.6270503","33"
"-23.7041414","-46.6270128","33"
"-23.7042673","-46.6269694","33"
"-23.7021075","-46.6250493","33"
"-23.7020567","-46.625236","33"
"-23.7020224","-46.6255929","33"
"-23.7020289","-46.6257698","33"
"-23.702068","-46.6258789","33"
"-23.702152","-46.6260813","33"
"-23.7022687","-46.6263184","33"
"-23.7022849","-46.6264034","33"
"-23.7022881","-46.6265166","33"
"-23.7022522","-46.6266056","33"
"-23.7021812","-46.6266794","33"
"-23.702084","-46.6267325","33"
"-23.701922","-46.6267856","33"
"-23.7018463","-46.6268048","33"
"-23.7018463","-46.6268048","33"
"-23.7016378","-46.626835","33"
"-23.701419","-46.626909","33"
"-23.7013367","-46.6269519","33"
"-23.7012544","-46.6270095","33"
"-23.7011881","-46.6271034","33"
"-23.701148","-46.6271755","33"
"-23.7011244","-46.6272466","33"
"-23.7009924","-46.6277311","33"
"-23.7008867","-46.627994","33"
"-23.700814","-46.6281107","33"
"-23.7007242","-46.6281995","33"
"-23.700613","-46.6282835","33"
"-23.7004106","-46.628355","33"
"-23.6999595","-46.6284417","33"
"-23.699728","-46.6284878","33"
"-23.6994805","-46.6284824","33"
"-23.5906315","-46.5431971","67"
"-23.5901436","-46.5429351","67"
"-23.5895299","-46.5425634","67"
"-23.5818821","-46.557638","67"
"-23.581427","-46.5576134","67"
"-23.5809695","-46.5575891","67"
"-23.5809092","-46.5575656","67"
"-23.5819858","-46.5571264","67"
"-23.5815007","-46.5571057","67"
"-23.5809586","-46.5570814","67"
"-23.5820729","-46.5566874","67"
"-23.5815548","-46.5566197","67"
"-23.5810134","-46.5565428","67"
"-23.6243805","-46.6386518","62"
"-23.6234021","-46.6384269","62"
"-23.6269787","-46.6392261","62"
"-23.626472","-46.6391141","62"
"-23.6261773","-46.63905","62"
"-23.6257039","-46.6389494","62"
"-23.6991901","-46.5715631","40"
"-23.6992395","-46.5716348","40"
"-23.6992714","-46.5717281","40"
"-23.6993153","-46.571998","40"
"-23.6857357","-46.6170006","35"
"-23.6856593","-46.6170517","35"
"-23.685593","-46.6170624","35"
"-23.6854972","-46.617057","35"
"-23.6854063","-46.6170383","35"
"-23.685301","-46.6169729","35"
"-23.7014884","-46.5511673","41"
"-23.7015704","-46.5517158","41"
"-23.7014884","-46.5511673","41"
"-23.7012646","-46.5511854","41"
"-23.7008569","-46.5512183","41"
"-23.7000129","-46.551288","41"
"-23.6998988","-46.5513369","41"
"-23.6997913","-46.5514106","41"
"-23.6997028","-46.5514627","41"
"-23.6012154","-46.6009897","68"
"-23.6001724","-46.6010891","68"
"-23.599638","-46.6206808","68"
"-23.5994872","-46.6211065","68"
"-23.5769797","-46.6277292","68"
"-23.5774936","-46.6278414","68"
"-23.5721868","-46.6350927","68"
"-23.5724559","-46.6355135","68"
"-23.5725764","-46.6356891","68"
"-23.5989956","-46.6225812","68"
"-23.5989258","-46.622566","68"
"-23.5986166","-46.6222514","68"
"-23.5984911","-46.622155","68"
"-23.5983795","-46.6220865","68"
"-23.5977812","-46.6217928","68"
"-23.5841593","-46.6283424","68"
"-23.5837729","-46.6283227","68"
"-23.582976","-46.6284633","68"
"-23.5827922","-46.6284769","68"
"-23.5820773","-46.62843","68"
"-23.5819439","-46.628436","68"
"-23.5818516","-46.6284614","68"
"-23.5817689","-46.6285099","68"
"-23.581698","-46.6285729","68"
"-23.5816167","-46.6286517","68"
"-23.5815665","-46.6287279","68"
"-23.5914881","-46.641013","68"
"-23.591537","-46.6406856","68"
"-23.586986","-46.6403691","68"
"-23.5870385","-46.6403364","68"
"-23.5874339","-46.64009","68"
"-23.5840176","-46.6394385","68"
"-23.5840437","-46.6394079","68"
"-23.5840608","-46.6393704","68"
"-23.5840674","-46.6393292","68"
"-23.5840629","-46.6392876","68"
"-23.5840478","-46.6392492","68"
"-23.5840233","-46.639217","68"
"-23.5839914","-46.6391938","68"
"-23.5839548","-46.6391814","68"
"-23.5839164","-46.6391809","68"
"-23.5838795","-46.6391924","68"
"-23.5838471","-46.6392148","68"
"-23.583822","-46.6392464","68"
"-23.5838061","-46.6392845","68"
"-23.5838008","-46.6393259","68"
"-23.5838062","-46.6393661","68"
"-23.5838215","-46.6394031","68"
"-23.5838457","-46.639434","68"
"-23.5838768","-46.6394564","68"
"-23.5839123","-46.6394686","68"
"-23.5839495","-46.6394696","68"
"-23.5839855","-46.6394593","68"
"-23.5840176","-46.6394385","68"
"-23.5678437","-46.5646934","67"
"-23.5928323","-46.6156316","68"
"-23.5931019","-46.6156106","68"
"-23.5934954","-46.6155802","68"
"-23.593086","-46.6151628","68"
"-23.5928323","-46.6156316","68"
"-23.5880982","-46.6139851","68"
"-23.5875599","-46.6146899","68"
"-23.5867622","-46.6147953","68"
"-23.5874568","-46.6154269","68"
"-23.5875599","-46.6146899","68"
"-23.5874982","-46.6147707","68"
"-23.5962482","-46.6181264","68"
"-23.5960166","-46.6178903","68"
"-23.595993","-46.6178796","68"
"-23.5957591","-46.6176097","68"
"-23.5955283","-46.6173898","68"
"-23.5954778","-46.6173743","68"
"-23.5897134","-46.6158222","68"
"-23.589816","-46.615897","68"
"-23.5899106","-46.6159223","68"
"-23.5900116","-46.6159267","68"
"-23.5879599","-46.6138595","68"
"-23.5880166","-46.6138242","68"
"-23.5883959","-46.6135725","68"
"-23.588412","-46.6135497","68"
"-23.588407","-46.6135208","68"
"-23.5883672","-46.6129488","68"
"-23.6056832","-46.6191794","68"
"-23.6057372","-46.6191833","68"
"-23.6058626","-46.6191976","68"
"-23.6058872","-46.6191949","68"
"-23.6059179","-46.6191751","68"
"-23.605946","-46.6191533","68"
"-23.6061518","-46.6190359","68"
"-23.6062908","-46.6189678","68"
"-23.6063285","-46.6189515","68"
"-23.6063868","-46.6187239","68"
"-23.5910086","-46.6169966","68"
"-23.5909265","-46.6169066","68"
"-23.5908691","-46.6168451","68"
"-23.5908482","-46.6167865","68"
"-23.5908341","-46.6166929","68"
"-23.5943514","-46.6176861","68"
"-23.5942813","-46.6176729","68"
"-23.5942401","-46.6176762","68"
"-23.594121","-46.6176799","68"
"-23.5940883","-46.617685","68"
"-23.5939488","-46.6176458","68"
"-23.5938663","-46.6175696","68"
"-23.5937793","-46.6174058","68"
"-23.7037816","-46.5533523","23"
"-23.7035277","-46.5524773","23"
"-23.7037816","-46.5533523","23"
"-23.7042036","-46.5532436","23"
"-23.7045298","-46.5531951","23"
"-23.7046478","-46.5531776","23"
"-23.7258398","-46.5468996","22"
"-23.7257251","-46.5469149","22"
"-23.7256048","-46.5468996","22"
"-23.7252467","-46.5463831","22"
"-23.725209","-46.5465942","22"
"-23.7251501","-46.546767","22"
"-23.7296535","-46.5407245","22"
"-23.7298596","-46.541184","22"
"-23.7294034","-46.5386461","22"
"-23.7296341","-46.5388007","22"
"-23.7298389","-46.5389379","22"
"-23.7300628","-46.5390825","22"
"-23.7302475","-46.5392646","22"
"-23.7312431","-46.5406068","22"
"-23.7313582","-46.5399407","22"
"-23.7312051","-46.5397517","22"
"-23.7306349","-46.5389639","22"
"-23.7304917","-46.5387613","22"
"-23.7294034","-46.5386461","22"
"-23.7279919","-46.5436915","22"
"-23.7275744","-46.5437473","22"
"-23.7271242","-46.5438073","22"
"-23.7268777","-46.5438402","22"
"-23.7273169","-46.5459636","22"
"-23.7274199","-46.5459083","22"
"-23.7274989","-46.54583","22"
"-23.7275717","-46.5457108","22"
"-23.7276062","-46.5455816","22"
"-23.7276132","-46.5455049","22"
"-23.7275809","-46.5453964","22"
"-23.7271037","-46.5443479","22"
"-23.7260799","-46.5438235","22"
"-23.7258175","-46.5444425","22"
"-23.7255936","-46.5449712","22"
"-23.7255097","-46.5451882","22"
"-23.7254565","-46.5454021","22"
"-23.7252747","-46.5462273","22"
"-23.7252467","-46.5463831","22"
"-23.7186328","-46.550705","22"
"-23.7189894","-46.5507389","22"
"-23.7181726","-46.5520361","22"
"-23.718305","-46.552073","22"
"-23.7174876","-46.5527358","22"
"-23.7174262","-46.5527117","22"
"-23.7174483","-46.5526607","22"
"-23.7174188","-46.552642","22"
"-23.7055256","-46.5814621","33"
"-23.7055332","-46.5815061","33"
"-23.7055603","-46.5815302","33"
"-23.7055984","-46.5815506","33"
"-23.6742781","-46.5615936","52"
"-23.6750569","-46.5615715","52"
"-23.6986235","-46.5721791","40"
"-23.6986139","-46.572248","40"
"-23.6985009","-46.5724841","40"
"-23.6985107","-46.5725136","40"
"-23.6985441","-46.5725196","40"
"-23.698469","-46.572476","40"
"-23.6985107","-46.5725136","40"
"-23.6417255","-46.5881688","57"
"-23.6409246","-46.5892352","57"
"-23.6381726","-46.5928535","57"
"-23.6372315","-46.5940658","57"
"-23.6368556","-46.594436","57"
"-23.6365182","-46.5946885","57"
"-23.6361651","-46.5948866","57"
"-23.6359071","-46.5950073","57"
"-23.6354672","-46.5951682","57"
"-23.6338307","-46.5956805","57"
"-23.6326023","-46.5960559","57"
"-23.6342059","-46.595211","59"
"-23.6336407","-46.5953918","59"
"-23.6333905","-46.5954772","59"
"-23.6325357","-46.5957498","59"
"-23.6310375","-46.5960348","59"
"-23.6308556","-46.5960694","59"
"-23.6277722","-46.5976415","60"
"-23.6282036","-46.5973698","60"
"-23.6286606","-46.5970914","60"
"-23.6835321","-46.5669938","44"
"-23.6840348","-46.5668173","44"
"-23.6885002","-46.5652938","44"
"-23.6824856","-46.5685267","44"
"-23.6826179","-46.5685603","44"
"-23.6826756","-46.5685697","44"
"-23.6829022","-46.5685881","44"
"-23.6830791","-46.5685344","44"
"-23.6832658","-46.5684448","44"
"-23.6835241","-46.5681268","44"
"-23.7319925","-46.5939869","13"
"-23.7316133","-46.5942476","13"
"-23.7312371","-46.5945104","13"
"-23.7308583","-46.5947749","13"
"-23.7304787","-46.5950432","13"
"-23.7234104","-46.5863375","25"
"-23.7233742","-46.5863187","25"
"-23.7228945","-46.586051","25"
"-23.7227746","-46.5859371","25"
"-23.7226651","-46.5858061","25"
"-23.7224255","-46.5854405","25"
"-23.7223627","-46.5853447","25"
"-23.7222902","-46.5852747","25"
"-23.7220948","-46.5851275","25"
"-23.7186721","-46.5826073","26"
"-23.7181269","-46.5822408","26"
"-23.7174843","-46.581775","26"
"-23.7174165","-46.5814954","26"
"-23.7186721","-46.5826073","26"
"-23.7190967","-46.5822122","26"
"-23.7192514","-46.5820924","26"
"-23.719545","-46.5818652","26"
"-23.7199426","-46.5815836","26"
"-23.7203221","-46.5814116","26"
"-23.7205048","-46.5813393","26"
"-23.7209847","-46.5811132","26"
"-23.724774","-46.5736744","22"
"-23.7246274","-46.5736239","22"
"-23.7244747","-46.5736043","22"
"-23.7243553","-46.573611","22"
"-23.7243235","-46.5736161","22"
"-23.7242609","-46.5736302","22"
"-23.7329165","-46.545144","22"
"-23.7327956","-46.5452429","22"
"-23.7322014","-46.5457292","22"
"-23.7320821","-46.5458268","22"
"-23.7312007","-46.5465106","22"
"-23.7304631","-46.5470116","22"
"-23.7298102","-46.5475278","22"
"-23.7517788","-46.6203814","0"
"-23.752645","-46.6213234","0"
"-23.7530761","-46.6217886","0"
"-23.7513272","-46.6216287","0"
"-23.7513658","-46.6214253","0"
"-23.7513885","-46.6210467","0"
"-23.7513738","-46.6209018","0"
"-23.7504703","-46.619888","0"
"-23.7506809","-46.6193741","0"
"-23.7504703","-46.619888","0"
"-23.7498737","-46.6195446","0"
"-23.7506809","-46.6193741","0"
"-23.7501407","-46.6190361","0"
"-23.7485917","-46.6231387","0"
"-23.7482038","-46.6229309","0"
"-23.7480224","-46.6228337","0"
"-23.7486707","-46.6220284","0"
"-23.7482038","-46.6229309","0"
"-23.7497117","-46.6214597","0"
"-23.7499474","-46.6209984","0"
"-23.7499996","-46.6208842","0"
"-23.7502101","-46.6204431","0"
"-23.7502124","-46.6204183","0"
"-23.7504703","-46.619888","0"
"-23.7506616","-46.6216835","0"
"-23.7499474","-46.6209984","0"
"-23.7454878","-46.6140839","2"
"-23.7458038","-46.6145493","2"
"-23.7461434","-46.6150375","2"
"-23.7461434","-46.6150375","1"
"-23.7460745","-46.6154036","1"
"-23.7457504","-46.6158944","1"
"-23.7453126","-46.6161597","1"
"-23.7447491","-46.6162691","1"
"-23.7446598","-46.6162853","1"
"-23.7441435","-46.6164665","1"
"-23.7436726","-46.6166317","1"
"-23.7430735","-46.6167176","1"
"-23.7432699","-46.618799","1"
"-23.7429823","-46.6183171","1"
"-23.7427038","-46.6178505","1"
"-23.7423995","-46.6173407","1"
"-23.7422233","-46.6170455","1"
"-23.7438738","-46.6170949","2"
"-23.7436726","-46.6166317","2"
"-23.7430735","-46.6167176","8"
"-23.7431802","-46.6169492","8"
"-23.7434042","-46.6173982","8"
"-23.7431802","-46.6169492","8"
"-23.7425425","-46.617244","8"
"-23.7423995","-46.6173407","8"
"-23.7448278","-46.6164789","2"
"-23.7443451","-46.6167906","2"
"-23.7438738","-46.6170949","2"
"-23.7434042","-46.6173982","2"
"-23.7427038","-46.6178505","2"
"-23.7441435","-46.6164665","2"
"-23.7443451","-46.6167906","2"
"-23.6928361","-46.5604887","42"
"-23.6926838","-46.5604927","42"
"-23.692335","-46.5604552","42"
"-23.6922552","-46.5604471","42"
"-23.6918009","-46.5604299","42"
"-23.6913988","-46.5604519","42"
"-23.6911077","-46.5604817","42"
"-23.6909832","-46.5604944","42"
"-23.6909426","-46.5604877","42"
"-23.6909095","-46.5604702","42"
"-23.6908235","-46.5603835","42"
"-23.7181872","-46.5555219","22"
"-23.7182684","-46.557","22"
"-23.7182829","-46.5571218","22"
"-23.7182721","-46.5572467","22"
"-23.7182332","-46.5575083","22"
"-23.7358226","-46.574585","18"
"-23.7359167","-46.5745541","18"
"-23.7360046","-46.5744993","18"
"-23.7358226","-46.574585","18"
"-23.7356474","-46.5739328","18"
"-23.7356375","-46.573896","18"
"-23.7355706","-46.5736614","18"
"-23.7354903","-46.5733797","18"
"-23.7354304","-46.5731693","18"
"-23.7354903","-46.5733797","18"
"-23.7351652","-46.5735077","18"
"-23.7355706","-46.5736614","18"
"-23.7352261","-46.5737851","18"
"-23.7356474","-46.5739328","18"
"-23.7352849","-46.5740532","18"
"-23.5781553","-46.6145956","68"
"-23.5776814","-46.6147175","68"
"-23.5776335","-46.6147411","68"
"-23.5789968","-46.5521095","67"
"-23.5793827","-46.5512073","67"
"-23.5794665","-46.5510114","67"
"-23.5752822","-46.555607","67"
"-23.574639","-46.5554301","67"
"-23.5787022","-46.6377131","68"
"-23.5788209","-46.6377242","68"
"-23.5788883","-46.6377122","68"
"-23.5789405","-46.6376398","68"
"-23.5789894","-46.637503","68"
"-23.5790103","-46.6373958","68"
"-23.5789998","-46.6372711","68"
"-23.5789574","-46.6371632","68"
"-23.5788914","-46.6370464","68"
"-23.5788171","-46.6369596","68"
"-23.5787148","-46.6369025","68"
"-23.5750842","-46.5560817","67"
"-23.5752822","-46.555607","67"
"-23.5754368","-46.5552248","67"
"-23.5758246","-46.5542642","67"
"-23.5758686","-46.5541534","67"
"-23.5759652","-46.5539347","67"
"-23.5758686","-46.5541534","67"
"-23.5751749","-46.5539405","67"
"-23.5751093","-46.5539197","67"
"-23.5768728","-46.556331","67"
"-23.5770042","-46.5557922","67"
"-23.5761395","-46.5555348","67"
"-23.5765699","-46.6367602","68"
"-23.5765293","-46.6367576","68"
"-23.5754374","-46.6366884","68"
"-23.5791805","-46.5508747","67"
"-23.5794665","-46.5510114","67"
"-23.5800979","-46.551315","67"
"-23.5856026","-46.540737","67"
"-23.5852159","-46.5399234","67"
"-23.578749","-46.615114","68"
"-23.5790253","-46.6154254","68"
"-23.5790253","-46.6154254","68"
"-23.5794976","-46.6159274","68"
"-23.5801311","-46.6165036","68"
"-23.5759726","-46.5562371","67"
"-23.5761319","-46.5555979","67"
"-23.5761395","-46.5555348","67"
"-23.5761616","-46.5553509","67"
"-23.5761957","-46.5550153","67"
"-23.5762275","-46.5548925","67"
"-23.576293","-46.5547195","67"
"-23.5763678","-46.5545782","67"
"-23.5837681","-46.6406629","68"
"-23.5840416","-46.6406908","68"
"-23.575535","-46.5559206","67"
"-23.5753845","-46.5564509","67"
"-23.5753057","-46.5568442","67"
"-23.5752381","-46.5571355","67"
"-23.5752342","-46.5571523","67"
"-23.5682459","-46.5705772","67"
"-23.5681274","-46.5707138","67"
"-23.5677906","-46.5704164","67"
"-23.5691651","-46.5714404","67"
"-23.5687527","-46.5710517","67"
"-23.5684349","-46.5707547","67"
"-23.5682459","-46.5705772","67"
"-23.5679117","-46.5702632","67"
"-23.5691905","-46.5695639","67"
"-23.5691909","-46.5696385","67"
"-23.5691923","-46.5701052","67"
"-23.5691189","-46.5704699","67"
"-23.5690856","-46.570637","67"
"-23.5687527","-46.5710517","67"
"-23.5967043","-46.6289419","68"
"-23.5968065","-46.6281761","68"
"-23.5968415","-46.6272807","68"
"-23.5961015","-46.6288437","68"
"-23.5961216","-46.6293705","68"
"-23.6004269","-46.6321312","68"
"-23.6002093","-46.6319177","68"
"-23.5966428","-46.6294863","68"
"-23.5967043","-46.6289419","68"
"-23.7193759","-46.5514831","22"
"-23.7200164","-46.5516021","22"
"-23.7203287","-46.5516601","22"
"-23.7204173","-46.5516939","22"
"-23.5684994","-46.5722936","67"
"-23.5677889","-46.5716369","67"
"-23.5677064","-46.5715604","67"
"-23.5684994","-46.5722936","67"
"-23.5684458","-46.5723617","67"
"-23.5678322","-46.5731385","67"
"-23.5740218","-46.5608097","67"
"-23.5740594","-46.5607971","67"
"-23.574092","-46.5607731","67"
"-23.5741168","-46.5607398","67"
"-23.5741316","-46.5607001","67"
