CODIGO_LINHA;NOME_LINHA;NOME_ITINERARIO;ITINERARIO_PROVISORIO_A_PARTIR_DE;ITINERARIO_PROVISORIO_DATA_INICIO;ITINERARIO_PROVISORIO_DATA_FIM;CODIGO_PARADA;LOGRADOURO;BAIRRO;LATITUDE;LONGITUDE;CODIGO_SENTIDO;SENTIDO;ORDEM_TPR;ORDEM_PRT
800;Dois Unidos / Afogados;Principal;;;;120225;Rua das Moças;Campina do barreto;-8 0 56.21;-34 53 1.55;1;Terminal para Ponto de Retorno;24;0
800;Dois Unidos / Afogados;Principal;;;;120226;Rua das Moças;Campina do barreto;-8 1 5.85;-34 53 5.50;1;Terminal para Ponto de Retorno;25;0
800;Dois Unidos / Afogados;Principal;;;;120227;Rua das Moças;Campina do barreto;-8 1 14.39;-34 53 10.43;1;Terminal para Ponto de Retorno;26;0
800;Dois Unidos / Afogados;Principal;;;;120234;Rua das Moças;Água Fria;-8 01.206;-34 53.149;2;Ponto de Retorno para Terminal;0;34
800;Dois Unidos / Afogados;Principal;;;;120235;Rua das Moças;Arruda;-8 1 6.90;-34 53 5.58;2;Ponto de Retorno para Terminal;0;35
800;Dois Unidos / Afogados;Principal;;;;120236;Rua das Moças;Campina do barreto;-8 0 56.81;-34 53 1.31;2;Ponto de Retorno para Terminal;0;36
800;Dois Unidos / Afogados;Principal;;;;120263;Rua da Regeneração;Água Fria;-8 1 15.38;-34 53 15.52;1;Terminal para Ponto de Retorno;27;0
800;Dois Unidos / Afogados;Principal;;;;120264;Rua da Regeneração;Água Fria;-8 1 11.84;-34 53 24.63;1;Terminal para Ponto de Retorno;28;0
800;Dois Unidos / Afogados;Principal;;;;120265;Rua da Regeneração;Água Fria;-8 1 9.50;-34 53 30.57;1;Terminal para Ponto de Retorno;29;0
800;Dois Unidos / Afogados;Principal;;;;120266;Rua da Regeneração;Água Fria;-8 1 9.95;-34 53 30.62;2;Ponto de Retorno para Terminal;0;30
800;Dois Unidos / Afogados;Principal;;;;120267;Rua da Regeneração;Água Fria;-8 1 11.79;-34 53 25.79;2;Ponto de Retorno para Terminal;0;31
800;Dois Unidos / Afogados;Principal;;;;120268;Rua da Regeneração;Água Fria;-8 1 14.27;-34 53 19.33;2;Ponto de Retorno para Terminal;0;32
800;Dois Unidos / Afogados;Principal;;;;120269;Rua da Regeneração;Água Fria;-8 1 16.49;-34 53 13.94;2;Ponto de Retorno para Terminal;0;33
800;Dois Unidos / Afogados;Principal;;;;120283;Avenida Sebastião Salazar;Cajueiro;-8 0 46.06;-34 52 55.53;1;Terminal para Ponto de Retorno;21;0
800;Dois Unidos / Afogados;Principal;;;;120284;Rua dos Craveiros;Cajueiro;-8 0 51.93;-34 52 52.90;2;Ponto de Retorno para Terminal;0;38
800;Dois Unidos / Afogados;Principal;;;;120307;Avenida Cidade Monteiro;Cajueiro;-8 0 34.28;-34 53 18.85;1;Terminal para Ponto de Retorno;17;0
800;Dois Unidos / Afogados;Principal;;;;130298;Largo da Encruzilhada;Campo Grande;-8 2 15.07;-34 53 29.06;1;Terminal para Ponto de Retorno;36;0
800;Dois Unidos / Afogados;Principal;;;;130324;Estrada de Aguazinha;Aguazinha;-8 0  14.33;-34 53 15.44;2;Ponto de Retorno para Terminal;0;2
800;Dois Unidos / Afogados;Principal;;;;160434;Rua Doutor Sebastião Amaral;Pau Amarelo;-7 54 46.96;-34 49 49.40;2;Ponto de Retorno para Terminal;0;5
800;Dois Unidos / Afogados;Principal;;;;160436;Rua Doutor Sebastião Amaral;Pau Amarelo;-7 54 45.65;-34 49 36.96;1;Terminal para Ponto de Retorno;54;0
800;Dois Unidos / Afogados;Principal;;;;180384;Rua Estado de Israel;Ilha do Leite;-8  3 50.38;-34 53 40.73;1;Terminal para Ponto de Retorno;45;0
800;Dois Unidos / Afogados;Principal;;;;180407;Rua Nicolau Pereira;São José;-8 4 37.70;- 34 54 22.65;2;Ponto de Retorno para Terminal;0;4
800;Dois Unidos / Afogados;Principal;;;;180409;Estrada dos Remédios;Afogados;- 08 04.351;- 34 54.467;2;Ponto de Retorno para Terminal;0;6
800;Dois Unidos / Afogados;Principal;;;;180410;Estrada dos Remédios;Afogados;-8 4 17.87;-34 54 28.67;2;Ponto de Retorno para Terminal;0;7
800;Dois Unidos / Afogados;Principal;;;;180411;Estrada dos Remédios;Afogados;-8 4 10.96;-34 54 29.81;2;Ponto de Retorno para Terminal;0;8
800;Dois Unidos / Afogados;Principal;;;;180412;Estrada dos Remédios;Afogados;-8 4 2.74;-34 54 29.55;2;Ponto de Retorno para Terminal;0;9
800;Dois Unidos / Afogados;Principal;;;;180413;Estrada dos Remédios;Afogados;-8 3 56.62;-34 54 28.98;2;Ponto de Retorno para Terminal;0;10
800;Dois Unidos / Afogados;Principal;;;;180414;Estrada dos Remédios;Afogados;-8 3 48.02;-34 54 27.89;2;Ponto de Retorno para Terminal;0;11
800;Dois Unidos / Afogados;Principal;;;;180415;Estrada dos Remédios;Afogados;-08 03.610;-34 54.439;2;Ponto de Retorno para Terminal;0;12
800;Dois Unidos / Afogados;Principal;;;;180416;Avenida Visconde de Albuquerque;Madalena;-08 03.391;-34 54.417;2;Ponto de Retorno para Terminal;0;13
800;Dois Unidos / Afogados;Principal;;;;180417;Avenida Visconde de Albuquerque;Madalena;-8 3 10.11;-34 54 24.04;2;Ponto de Retorno para Terminal;0;14
800;Dois Unidos / Afogados;Principal;;;;180418;Avenida Visconde de Albuquerque;Madalena;-8 3 3.74;-34 54 23.51;2;Ponto de Retorno para Terminal;0;15
800;Dois Unidos / Afogados;Principal;;;;180419;Rua José Bonifácio;Madalena;-8 2 55.30;-34 54 22.86;2;Ponto de Retorno para Terminal;0;16
800;Dois Unidos / Afogados;Principal;;;;180431;Rua João Ivo da Silva;Madalena;-8 03.472;-34 54.569;1;Terminal para Ponto de Retorno;47;0
800;Dois Unidos / Afogados;Principal;;;;180432;Rua João Ivo da Silva;Madalena;-8 3 35.15;-34 54 36.02;1;Terminal para Ponto de Retorno;48;0
800;Dois Unidos / Afogados;Principal;;;;180433;Rua João Ivo da Silva;Prado;-8 03.795;-34 54.572;1;Terminal para Ponto de Retorno;49;0
800;Dois Unidos / Afogados;Principal;;;;180434;Rua João Ivo da Silva;Afogados;-8 03.888;-34 54.554;1;Terminal para Ponto de Retorno;50;0
800;Dois Unidos / Afogados;Principal;;;;180435;Rua Cosme Viana;Afogados;-8 4 0.84;-34 54 33.38;1;Terminal para Ponto de Retorno;51;0
800;Dois Unidos / Afogados;Principal;;;;180436;Rua Cosme Viana;Afogados;-8 04.130;-34 54.593;1;Terminal para Ponto de Retorno;52;0
800;Dois Unidos / Afogados;Principal;;;;180437;Rua Cosme Viana;Afogados;-8 04.247;-34 54.575;1;Terminal para Ponto de Retorno;53;0
800;Dois Unidos / Afogados;Principal;;;;180439;Rua Cosme Viana;Afogados;-8 04.524;-34 54.542;1;Terminal para Ponto de Retorno;55;0
800;Dois Unidos / Afogados;Principal;;;;180440;Rua Vinte e Um de Abril;Afogados;-8 04.658;-34 54.440;3;Dois Sentidos;56;1
800;Dois Unidos / Afogados;Principal;;;;180458;Largo da Paz;Afogados;-8 4 51.37;-34 54 22.70;2;Ponto de Retorno para Terminal;0;3
812;Sítio Novo (Av. Norte);Principal;;;;110019;Avenida Norte;Encruzilhada;-8 2 17.29;-34 53 35.10;1;Terminal para Ponto de Retorno;25;0
812;Sítio Novo (Av. Norte);Principal;;;;110020;Avenida Norte;Espinheiro;-8 2 21.21;-34 53 24.62;1;Terminal para Ponto de Retorno;26;0
812;Sítio Novo (Av. Norte);Principal;;;;110021;Avenida Norte;Espinheiro;-8 2 23.12;-34 53 16.70;1;Terminal para Ponto de Retorno;27;0
812;Sítio Novo (Av. Norte);Principal;;;;110022;Avenida Norte;Espinheiro;-8 2 28.00;-34 53 10.42;1;Terminal para Ponto de Retorno;28;0
812;Sítio Novo (Av. Norte);Principal;;;;110023;Avenida Norte;Santo Amaro;-8 2 38.98;-34 52 55.46;1;Terminal para Ponto de Retorno;29;0
812;Sítio Novo (Av. Norte);Principal;;;;110024;Avenida Norte;Santo Amaro;-8 2 42.77;-34 52 48.38;1;Terminal para Ponto de Retorno;30;0
812;Sítio Novo (Av. Norte);Principal;;;;110025;Avenida Norte;Santo Amaro;-8  2 49.38;-34  52 40.00;1;Terminal para Ponto de Retorno;31;0
812;Sítio Novo (Av. Norte);Principal;;;;110028;Avenida Norte;Santo Amaro;-8  2 46.68;-34 52 42.41;2;Ponto de Retorno para Terminal;0;7
812;Sítio Novo (Av. Norte);Principal;;;;110029;Avenida Norte;Santo Amaro;-8  2 43.06;-34 52 46.85;2;Ponto de Retorno para Terminal;0;8
812;Sítio Novo (Av. Norte);Principal;;;;110030;Avenida Norte;Santo Amaro;-8   2 38.12;-34 52 55.53;2;Ponto de Retorno para Terminal;0;9
812;Sítio Novo (Av. Norte);Principal;;;;120045;Avenida Beberibe;Encruzilhada;-8 2 10.48;-34 53 28.14;1;Terminal para Ponto de Retorno;22;0
812;Sítio Novo (Av. Norte);Principal;;;;120203;Rua Fernando César;Encruzilhada;-8 2 5.32;-34 53 32.35;1;Terminal para Ponto de Retorno;23;0
812;Sítio Novo (Av. Norte);Principal;;;;120204;Rua Fernando César;Encruzilhada;-8 2 10.64;-34 53 37.94;1;Terminal para Ponto de Retorno;24;0
812;Sítio Novo (Av. Norte);Principal;;;;120207;Rua Castro Alves;Encruzilhada;-8 2 21.81;-34 53 15.52;2;Ponto de Retorno para Terminal;0;10
812;Sítio Novo (Av. Norte);Principal;;;;120208;Rua Castro Alves;Encruzilhada;-8 2 17.84;-34 53 20.45;2;Ponto de Retorno para Terminal;0;11
812;Sítio Novo (Av. Norte);Principal;;;;120210;Rua Castro Alves;Encruzilhada;-8 2 14.72;-34 53 24.86;2;Ponto de Retorno para Terminal;0;12
812;Sítio Novo (Av. Norte);Principal;;;;130168;Avenida Professor Andrade Bezerra;Salgadinho;-8 1 45.81;-34 52 7.94;2;Ponto de Retorno para Terminal;0;31
812;Sítio Novo (Av. Norte);Principal;;;;130170;Rua Djalma Dutra;Salgadinho;-8 1 31.75;-34 52 15.19;3;Dois Sentidos;1;34
812;Sítio Novo (Av. Norte);Principal;;;;130171;Rua Djalma Dutra;Salgadinho;-8 1 33.47;-34 52 11.57;1;Terminal para Ponto de Retorno;2;0
812;Sítio Novo (Av. Norte);Principal;;;;130172;Rua Djalma Dutra;Salgadinho;-8 1 35.68;-34 52 8.18;1;Terminal para Ponto de Retorno;3;0
812;Sítio Novo (Av. Norte);Principal;;;;130173;Rua Djalma Dutra;Salgadinho;-8 1 38.72;-34 52 6.01;1;Terminal para Ponto de Retorno;4;0
812;Sítio Novo (Av. Norte);Principal;;;;130174;Rua Djalma Dutra;Salgadinho;-8 1 40.27;-34 52 4.91;1;Terminal para Ponto de Retorno;5;0
812;Sítio Novo (Av. Norte);Principal;;;;130175;Avenida Professor Andrade Bezerra;Salgadinho;-8 1 47.15;-34 52 10.20;1;Terminal para Ponto de Retorno;6;0
812;Sítio Novo (Av. Norte);Principal;;;;130181;Rua Djalma Dutra;Salgadinho;-8 1 37.46;-34 52 6.59;2;Ponto de Retorno para Terminal;0;32
812;Sítio Novo (Av. Norte);Principal;;;;130182;Rua Djalma Dutra;Sitio novo;-8 1 33.33;-34 52 11.09;2;Ponto de Retorno para Terminal;0;33
812;Sítio Novo (Av. Norte);Principal;;;;130186;Avenida Correia de Brito;Sitio novo;-8 1 35.93;-34 52 31.64;2;Ponto de Retorno para Terminal;0;27
812;Sítio Novo (Av. Norte);Principal;;;;130218;Rua Benjamim Constant (antiga Rua Salinas);Salgadinho;-8 1 44.80;-34 52 15.46;1;Terminal para Ponto de Retorno;7;0
812;Sítio Novo (Av. Norte);Principal;;;;130219;Rua Benjamim Constant (antiga Rua Salinas);Salgadinho;-8 1 41.05;-34 52 19.51;1;Terminal para Ponto de Retorno;8;0
812;Sítio Novo (Av. Norte);Principal;;;;130220;Rua Benjamim Constant (antiga Rua Salinas);Sitio novo;-8 1 35.78;-34 52 25.92;1;Terminal para Ponto de Retorno;9;0
812;Sítio Novo (Av. Norte);Principal;;;;130221;Rua Benjamim Constant (antiga Rua Salinas);Sitio novo;-8 1 35.99;-34 52 26.25;2;Ponto de Retorno para Terminal;0;28
812;Sítio Novo (Av. Norte);Principal;;;;130222;Rua Benjamim Constant (antiga Rua Salinas);Salgadinho;-8 1 40.54;-34 52 20.45;2;Ponto de Retorno para Terminal;0;29
812;Sítio Novo (Av. Norte);Principal;;;;130223;Rua Benjamim Constant (antiga Rua Salinas);Salgadinho;-8 1 47.70;-34 52 13.27;2;Ponto de Retorno para Terminal;0;30
812;Sítio Novo (Av. Norte);Principal;;;;130264;Rua Prudente de Moraes;Hipódromo;-8 1 57.44;-34 53 5.14;2;Ponto de Retorno para Terminal;0;16
812;Sítio Novo (Av. Norte);Principal;;;;130265;Rua Prudente de Moraes;Hipódromo;-8 1 51.59;-34 53 8.88;2;Ponto de Retorno para Terminal;0;17
812;Sítio Novo (Av. Norte);Principal;;;;130266;Rua Prudente de Moraes;Hipódromo;-8 1 46.05;-34 53 12.73;2;Ponto de Retorno para Terminal;0;18
812;Sítio Novo (Av. Norte);Principal;;;;130267;Rua Prudente de Moraes;Hipódromo;-8 1 44.81;-34 53 13.99;1;Terminal para Ponto de Retorno;17;0
812;Sítio Novo (Av. Norte);Principal;;;;130268;Rua Prudente de Moraes;Hipódromo;-8 1 49.87;-34 53 10.48;1;Terminal para Ponto de Retorno;18;0
812;Sítio Novo (Av. Norte);Principal;;;;130269;Rua Prudente de Moraes;Hipódromo;-8 1 56.11;-34 53 6.29;1;Terminal para Ponto de Retorno;19;0
812;Sítio Novo (Av. Norte);Principal;;;;130270;Rua Marquês de Baependi;Campo Grande;-8 1 34.23;-34 53 3.34;1;Terminal para Ponto de Retorno;15;0
812;Sítio Novo (Av. Norte);Principal;;;;130271;Rua Marquês de Baependi;Campo Grande;-8 1 39.46;-34 53 11.35;1;Terminal para Ponto de Retorno;16;0
812;Sítio Novo (Av. Norte);Principal;;;;130272;Rua Marquês de Baependi;Campo Grande;-8 1 41.43;-34 53 13.85;2;Ponto de Retorno para Terminal;0;19
812;Sítio Novo (Av. Norte);Principal;;;;130273;Rua Marquês de Baependi;Campo Grande;-8 1 34.89;-34 53 3.80;2;Ponto de Retorno para Terminal;0;20
812;Sítio Novo (Av. Norte);Principal;;;;130275;Rua Jerônimo Vilela;Campo Grande;-8 1 34.87;-34 52 57.31;2;Ponto de Retorno para Terminal;0;21
812;Sítio Novo (Av. Norte);Principal;;;;130276;Rua Jerônimo Vilela;Campo Grande;-8 1 42.97;-34 52 55.63;2;Ponto de Retorno para Terminal;0;22
812;Sítio Novo (Av. Norte);Principal;;;;130277;Rua Jerônimo Vilela;Campo Grande;-8 1 39.72;-34 52 55.93;1;Terminal para Ponto de Retorno;13;0
812;Sítio Novo (Av. Norte);Principal;;;;130278;Rua Jerônimo Vilela;Campo Grande;-8 1 33.51;-34 52 57.32;1;Terminal para Ponto de Retorno;14;0
812;Sítio Novo (Av. Norte);Principal;;;;130285;Rua Franklin Távora;Campo Grande;-8 1 37.65;-34 52 40.82;1;Terminal para Ponto de Retorno;10;0
812;Sítio Novo (Av. Norte);Principal;;;;130286;Rua Franklin Távora;Campo Grande;-8 1 38.96;-34 52 46.65;1;Terminal para Ponto de Retorno;11;0
812;Sítio Novo (Av. Norte);Principal;;;;130287;Rua Franklin Távora;Campo Grande;-8 1 40.08;-34 52 51.58;1;Terminal para Ponto de Retorno;12;0
812;Sítio Novo (Av. Norte);Principal;;;;130288;Rua Franklin Távora;Campo Grande;-8 1 38.51;-34 52 43.13;2;Ponto de Retorno para Terminal;0;25
812;Sítio Novo (Av. Norte);Principal;;;;130289;Rua Franklin Távora;Campo Grande;-8 1 37.05;-34 52 36.32;2;Ponto de Retorno para Terminal;0;26
812;Sítio Novo (Av. Norte);Principal;;;;130291;Rua Doutor Machado;Campo Grande;-8 1 44.97;-34 52 49.55;2;Ponto de Retorno para Terminal;0;23
812;Sítio Novo (Av. Norte);Principal;;;;130292;Rua Oliveira Fonseca;Campo Grande;-8 1 40.67;-34 52 47.85;2;Ponto de Retorno para Terminal;0;24
812;Sítio Novo (Av. Norte);Principal;;;;130296;Estrada de Belém;Campo Grande;-8 2 3.06;-34 53 10.99;1;Terminal para Ponto de Retorno;20;0
812;Sítio Novo (Av. Norte);Principal;;;;130297;Estrada de Belém;Campo Grande;-8 2 9.15;-34 53 20.17;1;Terminal para Ponto de Retorno;21;0
812;Sítio Novo (Av. Norte);Principal;;;;130300;Estrada de Belém;Campo Grande;-8 2 10.05;-34 53 20.73;2;Ponto de Retorno para Terminal;0;13
812;Sítio Novo (Av. Norte);Principal;;;;130301;Estrada de Belém;Campo Grande;-8 2 2.96;-34 53 9.97;2;Ponto de Retorno para Terminal;0;14
812;Sítio Novo (Av. Norte);Principal;;;;130302;Estrada de Belém;Campo Grande;-8 1 59.83;-34 53 5.69;2;Ponto de Retorno para Terminal;0;15
812;Sítio Novo (Av. Norte);Principal;;;;160338;Rua João Pereira de Oliveira (Mané Pa);Janga;-7 55 38.97;-34 49 35.37;1;Terminal para Ponto de Retorno;33;0
812;Sítio Novo (Av. Norte);Principal;;;;180077;Rua do Riachuelo;Boa vista;-8 3 35.44;-34 52 55.86;2;Ponto de Retorno para Terminal;0;2
812;Sítio Novo (Av. Norte);Principal;;;;180082;Rua do Hospício;Santo Amaro;-8 3 23.78;-34 52 58.76;1;Terminal para Ponto de Retorno;34;0
812;Sítio Novo (Av. Norte);Principal;;;;180087;Rua do Hospício;Santo Amaro;-8 3 21.37;-34 52 56.78;2;Ponto de Retorno para Terminal;0;3
812;Sítio Novo (Av. Norte);Principal;;;;180103;Avenida Cruz Cabugá;Santo Amaro;-8 3 15.10;-34 52 54.34;2;Ponto de Retorno para Terminal;0;4
812;Sítio Novo (Av. Norte);Principal;;;;180104;Avenida Cruz Cabugá;Santo Amaro;-8 3 5.87;-34 52 47.22;2;Ponto de Retorno para Terminal;0;5
812;Sítio Novo (Av. Norte);Principal;;;;180105;Avenida Cruz Cabugá;Santo Amaro;-8 2 58.30;-34 52 41.77;2;Ponto de Retorno para Terminal;0;6
812;Sítio Novo (Av. Norte);Principal;;;;180120;Avenida Cruz Cabugá;Santo Amaro;- 08 03.017;- 34 52.740;1;Terminal para Ponto de Retorno;32;0
812;Sítio Novo (Av. Norte);Principal;;;;180205;Avenida Dantas Barreto;Santo Antônio;-8 3 42.51;-34 52 41.85;3;Dois Sentidos;35;1
960;Maria Farinha / Casa Caiada;Principal;;;;160000;Terminal Integrado de Rio Doce;Rio Doce;-7 57 38.84;-34 51 3.48;3;Dois Sentidos;1;67
960;Maria Farinha / Casa Caiada;Principal;;;;160008;Avenida Coronel Frederico Lundgren;Rio Doce;-7 57 49.38;-34 50 28.88;1;Terminal para Ponto de Retorno;7;0
960;Maria Farinha / Casa Caiada;Principal;;;;160014;Avenida Governador Carlos de Lima Cavalcanti;Rio Doce;-7 58 13.68;-34 49 58.49;2;Ponto de Retorno para Terminal;0;47
960;Maria Farinha / Casa Caiada;Principal;;;;160015;Avenida Governador Carlos de Lima Cavalcanti;Rio Doce;-7 58 23.37;-34 50 1.89;2;Ponto de Retorno para Terminal;0;48
960;Maria Farinha / Casa Caiada;Principal;;;;160016;Avenida Governador Carlos de Lima Cavalcanti;Rio Doce;-7 58 28.35;-34 50 3.63;2;Ponto de Retorno para Terminal;0;49
960;Maria Farinha / Casa Caiada;Principal;;;;160017;Avenida Governador Carlos de Lima Cavalcanti;Casa Caiada;-7 58 34.05;-34 50 5.31;2;Ponto de Retorno para Terminal;0;50
960;Maria Farinha / Casa Caiada;Principal;;;;160061;Avenida José Augusto Moreira;Casa Caiada;-7 58 49.42;-34 50 8.79;1;Terminal para Ponto de Retorno;18;0
960;Maria Farinha / Casa Caiada;Principal;;;;160062;Avenida Governador Carlos de Lima Cavalcanti;Casa Caiada;-7 58 37.47;-34 50 5.50;1;Terminal para Ponto de Retorno;19;0
960;Maria Farinha / Casa Caiada;Principal;;;;160063;Avenida Governador Carlos de Lima Cavalcanti;Casa Caiada;-7 58 31.16;-34 50 3.95;1;Terminal para Ponto de Retorno;20;0
960;Maria Farinha / Casa Caiada;Principal;;;;160064;Avenida Governador Carlos de Lima Cavalcanti;Rio Doce;-7 58 23.48;-34 50 1.37;1;Terminal para Ponto de Retorno;21;0
960;Maria Farinha / Casa Caiada;Principal;;;;160065;Avenida Governador Carlos de Lima Cavalcanti;Rio Doce;-7 58 14.40;-34 49 58.17;1;Terminal para Ponto de Retorno;22;0
960;Maria Farinha / Casa Caiada;Principal;;;;160072;Avenida Brasil;Rio Doce;-7 57 48.83;-34 50 28.78;2;Ponto de Retorno para Terminal;0;59
960;Maria Farinha / Casa Caiada;Principal;;;;160073;Avenida Brasil;Rio Doce;-7 57 43.22;-34 50 35.78;2;Ponto de Retorno para Terminal;0;60
960;Maria Farinha / Casa Caiada;Principal;;;;160074;Avenida Brasil;Marinha Farinha;-7 57 39.66;-34 50 40.16;2;Ponto de Retorno para Terminal;0;61
960;Maria Farinha / Casa Caiada;Principal;;;;160075;Avenida Brasil;Rio Doce;-7 57 35.94;-34 50 44.92;2;Ponto de Retorno para Terminal;0;62
960;Maria Farinha / Casa Caiada;Principal;;;;160076;Avenida Brasil;Rio Doce;-7 57 32.27;-34 50 49.72;2;Ponto de Retorno para Terminal;0;63
960;Maria Farinha / Casa Caiada;Principal;;;;160077;Avenida Brasil;Rio Doce;-7 57 27.24;-34 50 56.52;2;Ponto de Retorno para Terminal;0;64
960;Maria Farinha / Casa Caiada;Principal;;;;160078;Avenida das Garças;Rio Doce;-7  57 28.25;-34 51 1.37;2;Ponto de Retorno para Terminal;0;65
960;Maria Farinha / Casa Caiada;Principal;;;;160079;Avenida das Garças;Rio Doce;-7 57.564;-34 51.094;2;Ponto de Retorno para Terminal;0;66
960;Maria Farinha / Casa Caiada;Principal;;;;160088;Avenida Nápoles;Rio Doce;-7 58 3.92;-34 50 47.59;1;Terminal para Ponto de Retorno;4;0
960;Maria Farinha / Casa Caiada;Principal;;;;160089;Avenida Nápoles;Jardim Atlantico;-7 58 1.22;-34 50 40.17;1;Terminal para Ponto de Retorno;5;0
960;Maria Farinha / Casa Caiada;Principal;;;;160090;Avenida México;Rio Doce;-7 57 55.07;-34 50 35.82;1;Terminal para Ponto de Retorno;6;0
960;Maria Farinha / Casa Caiada;Principal;;;;160100;Avenida Tiradentes;Rio Doce;-7 57 48.54;-34 50 58.53;1;Terminal para Ponto de Retorno;2;0
960;Maria Farinha / Casa Caiada;Principal;;;;160101;Avenida Tiradentes;Rio Doce;-7 57 56.55;-34 50 51.44;1;Terminal para Ponto de Retorno;3;0
960;Maria Farinha / Casa Caiada;Principal;;;;160111;Avenida Fagundes Varela;Jardim Atlantico;-7 58 41.94;-34 50 23.55;1;Terminal para Ponto de Retorno;15;0
960;Maria Farinha / Casa Caiada;Principal;;;;160112;Avenida Fagundes Varela;Jardim Atlantico;-7 58 44.76;-34 50 17.61;1;Terminal para Ponto de Retorno;16;0
960;Maria Farinha / Casa Caiada;Principal;;;;160114;Avenida Cláudio José Gueiros Leite (PE-001);Janga;-7 55 24.88;-34 49 16.54;1;Terminal para Ponto de Retorno;37;0
960;Maria Farinha / Casa Caiada;Principal;;;;160151;Avenida Governador Carlos de Lima Cavalcanti;Casa Caiada;-7 58 44.92;-34 50 11.52;2;Ponto de Retorno para Terminal;0;51
960;Maria Farinha / Casa Caiada;Principal;;;;160152;Avenida Fagundes Varela;Jardim Atlantico;-7 58 43.27;-34 50 19.74;2;Ponto de Retorno para Terminal;0;52
960;Maria Farinha / Casa Caiada;Principal;;;;160160;Rua Santa Luzia;Jardim Atlantico;-7 58 36.96;-34 50 22.84;2;Ponto de Retorno para Terminal;0;53
960;Maria Farinha / Casa Caiada;Principal;;;;160161;Rua Manoel Graciliano de Souza;Jardim Atlantico;-7 58 27.66;-34 50 18.60;2;Ponto de Retorno para Terminal;0;54
960;Maria Farinha / Casa Caiada;Principal;;;;160162;Rua Manoel Graciliano de Souza;Jardim Atlantico;-7 58 18.65;-34 50 14.55;2;Ponto de Retorno para Terminal;0;55
960;Maria Farinha / Casa Caiada;Principal;;;;160163;Rua Manoel Graciliano de Souza;Jardim Atlantico;-7 58 7.14;-34 50 9.63;2;Ponto de Retorno para Terminal;0;56
960;Maria Farinha / Casa Caiada;Principal;;;;160164;Avenida Coronel Frederico Lundgren;Rio Doce;-7 58 1.89;-34 50 15.32;2;Ponto de Retorno para Terminal;0;57
960;Maria Farinha / Casa Caiada;Principal;;;;160165;Avenida Coronel Frederico Lundgren;Jardim Atlantico;-7 57 59.88;-34 50 20.45;2;Ponto de Retorno para Terminal;0;58
960;Maria Farinha / Casa Caiada;Principal;;;;160166;Avenida Coronel Frederico Lundgren;Rio Doce;-7 57 59.30;-34 50 21.59;1;Terminal para Ponto de Retorno;8;0
960;Maria Farinha / Casa Caiada;Principal;;;;160167;Avenida Coronel Frederico Lundgren;Rio Doce;-7 58 2.48;-34 50 14.89;1;Terminal para Ponto de Retorno;9;0
960;Maria Farinha / Casa Caiada;Principal;;;;160169;Rua São João Batista;Rio Doce;-7 58.088;-34 50.256;1;Terminal para Ponto de Retorno;10;0
960;Maria Farinha / Casa Caiada;Principal;;;;160170;Rua São João Batista;Rio Doce;-7 58 13.44;-34 50 18.55;1;Terminal para Ponto de Retorno;11;0
960;Maria Farinha / Casa Caiada;Principal;;;;160171;Rua São João Batista;Rio Doce;-7 58 21.20;-34 50 22.18;1;Terminal para Ponto de Retorno;12;0
960;Maria Farinha / Casa Caiada;Principal;;;;160172;Rua São João Batista;Rio Doce;-7 58 26.91;-34 50 24.64;1;Terminal para Ponto de Retorno;13;0
960;Maria Farinha / Casa Caiada;Principal;;;;160173;Rua São João Batista;Jardim Atlantico;-7 58 35.96;-34 50 28.78;1;Terminal para Ponto de Retorno;14;0
960;Maria Farinha / Casa Caiada;Principal;;;;160200;Rua Afonso Pena;Maria Farinha;-7 50 50.60;-34 50 14.25;3;Dois Sentidos;65;1
960;Maria Farinha / Casa Caiada;Principal;;;;160201;Rua Afonso Pena;Maria Farinha;-7 51 1.43;-34 50 20.57;2;Ponto de Retorno para Terminal;0;2
960;Maria Farinha / Casa Caiada;Principal;;;;160202;Rua Afonso Pena;Maria Farinha;-7 51 8.81;-34 50 25.45;2;Ponto de Retorno para Terminal;0;3
960;Maria Farinha / Casa Caiada;Principal;;;;160203;Rua José Pereira Amorim;Maria Farinha;-7 51 14.68;-34 50 21.35;2;Ponto de Retorno para Terminal;0;4
960;Maria Farinha / Casa Caiada;Principal;;;;160204;Rua José Pereira Amorim;Maria Farinha;-7 51.292;-34 50.236;2;Ponto de Retorno para Terminal;0;5
960;Maria Farinha / Casa Caiada;Principal;;;;160205;Avenida Cláudio José Gueiros Leite (PE-001);Maria Farinha;-7 51 22.20;-34 50 8.21;2;Ponto de Retorno para Terminal;0;6
960;Maria Farinha / Casa Caiada;Principal;;;;160206;Avenida Cláudio José Gueiros Leite (PE-001);Maria Farinha;-7 51 35.00;-34 50 8.88;2;Ponto de Retorno para Terminal;0;7
960;Maria Farinha / Casa Caiada;Principal;;;;160207;Avenida Cláudio José Gueiros Leite (PE-001);Maria Farinha;-7 52 7.13;-34 50 9.44;2;Ponto de Retorno para Terminal;0;8
960;Maria Farinha / Casa Caiada;Principal;;;;160208;Avenida Cláudio José Gueiros Leite (PE-001);Maria Farinha;-7 52.308;-34 50.096;2;Ponto de Retorno para Terminal;0;9
