route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id"
"745501","0","745501_volta_0_0","Guarulhos (Jardim Cumbica/Parque Brasilia)",,"1",,"745501_volta"
"745515","0","745515_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"745515_ida"
"745515","0","745515_volta_0_0","Guarulhos (Bairro dos Lavras)",,"1",,"745515_volta"
"745671","0","745671_volta_0_0","Santana de Parnaiba (Parque Santana)",,"1",,"745671_volta"
"745671","0","745671_ida_0_0","Barueri (Centro)",,"0",,"745671_ida"
"745808","0","745808_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"745808_ida"
"745808","0","745808_volta_0_0","Guarulhos (Inocoop)",,"1",,"745808_volta"
"746008","0","746008_ida_0_0","Sao Paulo (Terminal Rodoviario Tiete)",,"0",,"746008_ida"
"746008","0","746008_volta_0_0","Juquitiba (Terminal Rodoviario Metropolitano de Juquitiba)",,"1",,"746008_volta"
"746189","0","746189_volta_0_0","Santana de Parnaiba (Centro)",,"1",,"746189_volta"
"746189","0","746189_ida_0_0","Sao Paulo (Morro Doce)",,"0",,"746189_ida"
"746191","0","746191_volta_0_0","Guarulhos (Parque Continental II)",,"1",,"746191_volta"
"746191","0","746191_ida_0_0","Sao Paulo (Paraiso)",,"0",,"746191_ida"
"746270","0","746270_volta_0_0","Guarulhos (Aeroporto Internacional de Sao Paulo)",,"1",,"746270_volta"
"746270","0","746270_ida_0_0","Sao Paulo (Terminal Rodoviario Barra Funda)",,"0",,"746270_ida"
"746322","0","746322_ida_0_0","Santana de Parnaiba (Residencial Burle Marx)",,"0",,"746322_ida"
"746322","0","746322_volta_0_0","Carapicuiba (Jardim Novo Horizonte)",,"1",,"746322_volta"
"746709","0","746709_volta_0_0","Santa Isabel (Monte Serrat)",,"1",,"746709_volta"
"746709","0","746709_ida_0_0","Sao Paulo (Terminal Rodoviario Tiete)",,"0",,"746709_ida"
"746721","0","746721_ida_0_0","Sao Paulo (Terminal Rodoviario Barra Funda)",,"0",,"746721_ida"
"746721","0","746721_volta_0_0","Francisco Morato (Parque 120)",,"1",,"746721_volta"
"746883","0","746883_volta_0_0","Santana de Parnaiba (Parque Santana)",,"1",,"746883_volta"
"746883","0","746883_ida_0_0","Sao Paulo (Pinheiros)",,"0",,"746883_ida"
"747112","0","747112_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"747112_ida"
"747112","0","747112_volta_0_0","Guarulhos (Jardim Fortaleza)",,"1",,"747112_volta"
"747396","0","747396_volta_0_0","Santana de Parnaiba (Cidade Sao Pedro)",,"1",,"747396_volta"
"747396","0","747396_ida_0_0","Osasco (Centro)",,"0",,"747396_ida"
"747607","0","747607_volta_0_0","Franco da Rocha (Centro)",,"1",,"747607_volta"
"747607","0","747607_ida_0_0","Cajamar (Polvilho)",,"0",,"747607_ida"
"747645","0","747645_ida_0_0","Sao Paulo (Campos Eliseos)",,"0",,"747645_ida"
"747645","0","747645_volta_0_0","Mairipora (Terminal Rodoviario Siguemi Aiacyda)",,"1",,"747645_volta"
"747690","0","747690_volta_0_0","Pirapora do Bom Jesus (Jardim Bom Jesus)",,"1",,"747690_volta"
"747690","0","747690_ida_0_0","Sao Paulo (Terminal Rodoviario Barra Funda)",,"0",,"747690_ida"
"747823","0","747823_volta_0_0","Barueri (Parque Imperial)",,"1",,"747823_volta"
"747823","0","747823_ida_0_0","Sao Paulo (Pinheiros)",,"0",,"747823_ida"
"747979","0","747979_volta_0_0","Osasco (Centro)",,"1",,"747979_volta"
"747979","0","747979_ida_0_0","Guarulhos (Terminal Urbano Guarulhos)",,"0",,"747979_ida"
"750005","0","750005_ida_0_0","Sao Paulo (Sao Miguel Paulista)",,"0",,"750005_ida"
"750005","0","750005_volta_0_0","Guarulhos (Nova Bonsucesso)",,"1",,"750005_volta"
"750064","0","750064_volta_0_0","Cotia (Jardim Sandra)",,"1",,"750064_volta"
"750064","0","750064_ida_0_0","Sao Paulo (Carrefour)",,"0",,"750064_ida"
"751013","0","751013_volta_0_0","Guarulhos (Parque Continental III)",,"1",,"751013_volta"
"751013","0","751013_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"751013_ida"
"755019","0","755019_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"755019_ida"
"755019","0","755019_volta_0_0","Aruja (Mirante)",,"1",,"755019_volta"
"759006","0","759006_volta_0_0","Guarulhos (Jardim Any)",,"1",,"759006_volta"
"759006","0","759006_ida_0_0","Sao Paulo (Metro Bras)",,"0",,"759006_ida"
"763017","0","763017_ida_0_0","Sao Paulo (Metro Parada Inglesa)",,"0",,"763017_ida"
"763017","0","763017_volta_0_0","Guarulhos (Terminal Metropolitano Taboao)",,"1",,"763017_volta"
"763024","0","763024_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"763024_ida"
"763024","0","763024_volta_0_0","Aruja (Parque Rodrigo Barreto)",,"1",,"763024_volta"
"770011","0","770011_volta_0_0","Sao Vicente (Humaita)",,"1",,"770011_volta"
"770011","0","770011_ida_0_0","Santos (Ponta da Praia)",,"0",,"770011_ida"
"777006","0","777006_ida_0_0","Sao Paulo (Metro Carrao)",,"0",,"777006_ida"
"777006","0","777006_volta_0_0","Guarulhos (Terminal Metropolitano Vila Galvao)",,"1",,"777006_volta"
"780040","0","780040_ida_0_0","Santana de Parnaiba (Residencial Burle Marx)",,"0",,"780040_ida"
"780040","0","780040_volta_0_0","Jandira (Jardim Nossa Senhora de Fatima)",,"1",,"780040_volta"
"780099","0","780099_volta_0_0","Hortolandia (Nova Hortolandia)",,"1",,"780099_volta"
"780099","0","780099_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"780099_ida"
"781210","0","781210_volta_0_0","Hortolandia (Jardim Santiago)",,"1",,"781210_volta"
"781210","0","781210_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"781210_ida"
"781367","0","781367_ida_0_0","Sao Paulo (Lapa)",,"0",,"781367_ida"
"781367","0","781367_volta_0_0","Santana de Parnaiba (Varzea de Souza)",,"1",,"781367_volta"
"783005","0","783005_volta_0_0","Francisco Morato (Parque Paulista)",,"1",,"783005_volta"
"783005","0","783005_ida_0_0","Sao Paulo (Lapa)",,"0",,"783005_ida"
"784026","0","784026_volta_0_0","Barueri (Jardim California)",,"1",,"784026_volta"
"784026","0","784026_ida_0_0","Santana de Parnaiba (Residencial Burle Marx)",,"0",,"784026_ida"
"784128","0","784128_volta_0_0","Cotia (Caucaia do Alto)",,"1",,"784128_volta"
"784128","0","784128_ida_0_0","Cotia (Terminal Metropolitano Cotia)",,"0",,"784128_ida"
"785033","0","785033_ida_0_0","Osasco (Vila Yara)",,"0",,"785033_ida"
"785033","0","785033_volta_0_0","Carapicuiba (Cohab V)",,"1",,"785033_volta"
"785079","0","785079_volta_0_0","Itapecerica da Serra (Jardim Victoria)",,"1",,"785079_volta"
"785079","0","785079_ida_0_0","Sao Paulo (Metro Capao Redondo)",,"0",,"785079_ida"
"785156","0","785156_volta_0_0","Embu das Artes (Jardim Santo Antonio)",,"1",,"785156_volta"
"785156","0","785156_ida_0_0","Sao Paulo (Pinheiros)",,"0",,"785156_ida"
"787029","0","787029_volta_0_0","Hortolandia (Jardim Santa Fe)",,"1",,"787029_volta"
"787029","0","787029_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"787029_ida"
"787065","0","787065_volta_0_0","Osasco (Jardim Elvira)",,"1",,"787065_volta"
"787065","0","787065_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"787065_ida"
"790090","0","790090_ida_0_0","Sao Paulo (Lapa)",,"0",,"790090_ida"
"790090","0","790090_volta_0_0","Carapicuiba (Cohab V)",,"1",,"790090_volta"
"795014","0","795014_volta_0_0","Cotia (Jardim do Engenho)",,"1",,"795014_volta"
"795014","0","795014_ida_0_0","Sao Paulo (Metro Butanta)",,"0",,"795014_ida"
"795088","0","795088_volta_0_0","Itaquaquecetuba (Terminal Urbano Engenheiro Manoel Feio)",,"1",,"795088_volta"
"795088","0","795088_ida_0_0","Itaquaquecetuba (Jardim Pinheirinho)",,"0",,"795088_ida"
"804025","0","804025_volta_0_0","Embu-Guacu (Chacara Florida)",,"1",,"804025_volta"
"804025","0","804025_ida_0_0","Sao Paulo (Metro Capao Redondo)",,"0",,"804025_ida"
"805002","0","805002_circular_0_0","Guarulhos (Aeroporto Internacional de Sao Paulo) Sao Paulo (Circuito dos Hoteis) (Circular)",,"0",,"805002_circular"
"838008","0","838008_volta_0_0","Sao Caetano do Sul (Terminal Rodoviario Nicolau Delic)",,"1",,"838008_volta"
"838008","0","838008_ida_0_0","Sao Bernardo do Campo (Jardim Laura)",,"0",,"838008_ida"
"853140","0","853140_ida_0_0","Campinas (Centro)",,"0",,"853140_ida"
"853140","0","853140_volta_0_0","Valinhos (Terminal Rodoviario Mario Rolim Telles)",,"1",,"853140_volta"
"854012","0","854012_ida_0_0","Sao Paulo (Pinheiros)",,"0",,"854012_ida"
"854012","0","854012_volta_0_0","Embu das Artes (Jardim Valo Verde)",,"1",,"854012_volta"
"860126","0","860126_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"860126_ida"
"860126","0","860126_volta_0_0","Sumare (Jardim Dall Orto)",,"1",,"860126_volta"
"860140","0","860140_volta_0_0","Sumare (Parque Residencial Salerno)",,"1",,"860140_volta"
"860140","0","860140_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"860140_ida"
"867024","0","867024_volta_0_0","Santo Antonio de Posse (Centro)",,"1",,"867024_volta"
"867024","0","867024_ida_0_0","Holambra (Centro)",,"0",,"867024_ida"
"867030","0","867030_ida_0_0","Campinas (Estacao de Transferencia Expedicionarios)",,"0",,"867030_ida"
"867030","0","867030_volta_0_0","Valinhos (Parque das Colinas)",,"1",,"867030_volta"
"875127","0","875127_volta_0_0","Paulinia (Conjunto Habitacional Tereza Z. Vedovelo)",,"1",,"875127_volta"
"875127","0","875127_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"875127_ida"
"888003","0","888003_volta_0_0","Mogi das Cruzes (Terminal Rodoviario Geraldo Scavone)",,"1",,"888003_volta"
"888003","0","888003_ida_0_0","Sao Paulo (Terminal Rodoviario Tiete)",,"0",,"888003_ida"
"890151","0","890151_ida_0_0","Santa Barbara D Oeste (Jardim Europa)",,"0",,"890151_ida"
"890151","0","890151_volta_0_0","AMERICANA (TERMINAL METROPOLITANO DE AMERICANA)",,"1",,"890151_volta"
"890196","0","890196_volta_0_0","Rio Grande da Serra (Centro)",,"1",,"890196_volta"
"890196","0","890196_ida_0_0","Ribeirao Pires (Terminal Rodoviario de Ribeirao Pires)",,"0",,"890196_ida"
"890211","0","890211_ida_0_0","Sao Paulo (Metro Butanta)",,"0",,"890211_ida"
"890211","0","890211_volta_0_0","Osasco (Novo Osasco)",,"1",,"890211_volta"
"909054","0","909054_volta_0_0","AMERICANA (TERMINAL METROPOLITANO DE AMERICANA)",,"1",,"909054_volta"
"909054","0","909054_ida_0_0","Santa Barbara D Oeste (Rodoterminal de Sta Barbara D Oeste)",,"0",,"909054_ida"
"915099","0","915099_ida_0_0","Santa Barbara D Oeste (Jardim Mollon)",,"0",,"915099_ida"
"915099","0","915099_volta_0_0","Americana (Centro)",,"1",,"915099_volta"
"919047","0","919047_volta_0_0","Sumare (Parque Residencial Ipiranga)",,"1",,"919047_volta"
"919047","0","919047_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"919047_ida"
"922027","0","922027_ida_0_0","Santa Barbara D Oeste (Cidade Nova)",,"0",,"922027_ida"
"922027","0","922027_volta_0_0","Americana (Terminal Rodoviario Francisco Luiz Bendilatti)",,"1",,"922027_volta"
"927105","0","927105_volta_0_0","Itapevi (Jardim Amador Bueno)",,"1",,"927105_volta"
"927105","0","927105_ida_0_0","Cotia (Terminal Metropolitano de Cotia)",,"0",,"927105_ida"
"933032","0","933032_ida_0_0","Santa Barbara D Oeste (Conj. Hab. Roberto Romano)",,"0",,"933032_ida"
"933032","0","933032_volta_0_0","Americana (Terminal Rodoviario Francisco Luiz Bendilatti)",,"1",,"933032_volta"
"933037","0","933037_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"933037_ida"
"933037","0","933037_volta_0_0","Sumare (Jardim Joao Paulo II)",,"1",,"933037_volta"
"944088","0","944088_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"944088_ida"
"944088","0","944088_volta_0_0","Monte Mor (Jardim Paulista)",,"1",,"944088_volta"
"974051","0","974051_volta_0_0","Sumare (Jardim Joao Paulo II)",,"1",,"974051_volta"
"974051","0","974051_ida_0_0","Campinas (Unicamp)",,"0",,"974051_ida"
"976039","0","976039_volta_0_0","Cosmopolis (Terminal Rodoviario de Cosmopolis)",,"1",,"976039_volta"
"976039","0","976039_ida_0_0","Campinas (Botafogo)",,"0",,"976039_ida"
"977094","0","977094_ida_0_0","Campinas (Botafogo)",,"0",,"977094_ida"
"977094","0","977094_volta_0_0","Santo Antonio de Posse (Jardim Sao Judas)",,"1",,"977094_volta"
"981075","0","981075_volta_0_0","Sumare (Residencial Real Parque)",,"1",,"981075_volta"
"981075","0","981075_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"981075_ida"
"987046","0","987046_ida_0_0","Santa Barbara D Oeste (Rodoterminal de Sta Barbara D Oeste)",,"0",,"987046_ida"
"987046","0","987046_volta_0_0","AMERICANA (TERMINAL METROPOLITANO DE AMERICANA)",,"1",,"987046_volta"
"987053","0","987053_ida_0_0","Campinas (Unicamp)",,"0",,"987053_ida"
"987053","0","987053_volta_0_0","Sumare (Terminal Rodoviario de Sumare)",,"1",,"987053_volta"
"988062","0","988062_ida_0_0","Campinas (Terminal Multimodal Ramos de Azevedo)",,"0",,"988062_ida"
"988062","0","988062_volta_0_0","Itatiba (Terminal Rodoviario de Itatiba)",,"1",,"988062_volta"
"991036","0","991036_ida_0_0","Campinas (Centro)",,"0",,"991036_ida"
"991036","0","991036_volta_0_0","Valinhos (Jardim do Lago)",,"1",,"991036_volta"
"997130","0","997130_volta_0_0","Jaguariuna (Terminal Rodoviario de Jaguariuna)",,"1",,"997130_volta"
"997153","0","997153_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"997153_ida"
"997153","0","997153_volta_0_0","Hortolandia (Jardim Nova America)",,"1",,"997153_volta"
"1003062","0","1003062_volta_0_0","Jaguariuna (Terminal Rodoviario de Jaguariuna)",,"1",,"1003062_volta"
"1003062","0","1003062_ida_0_0","Holambra (Centro)",,"0",,"1003062_ida"
"1003065","0","1003065_volta_0_0","AMERICANA (TERMINAL METROPOLITANO DE AMERICANA)",,"1",,"1003065_volta"
"1003065","0","1003065_ida_0_0","Santa Barbara D Oeste (Cidade Nova)",,"0",,"1003065_ida"
"1020080","0","1020080_volta_0_0","Pedreira (Jardim Andrade)",,"1",,"1020080_volta"
"1020080","0","1020080_ida_0_0","Campinas (Botafogo)",,"0",,"1020080_ida"
"1021114","0","1021114_ida_0_0",,,"0",,"1021114_ida"
"1032092","0","1032092_volta_0_0","Hortolandia (Terminal Metropolitano de Hortolandia)",,"1",,"1032092_volta"
"1032092","0","1032092_ida_0_0","Monte Mor (Jardim Capuavinha)",,"0",,"1032092_ida"
"1032126","0","1032126_circular_0_0","Taboao da Serra (Jardim Sao Judas Tadeu) Sao Paulo (Clinicas) (Circular)",,"0",,"1032126_circular"
"1037056","0","1037056_ida_0_0","Campinas (Botafogo)",,"0",,"1037056_ida"
"1037056","0","1037056_volta_0_0","Jaguariuna (Joao Nassif)",,"1",,"1037056_volta"
"1040086","0","1040086_ida_0_0","Engenheiro Coelho (Terminal Rodoviario de Engenheiro Coelho)",,"0",,"1040086_ida"
"1040086","0","1040086_volta_0_0","Cosmopolis (Vila Fontana)",,"1",,"1040086_volta"
"1040094","0","1040094_ida_0_0","Cosmopolis (Terminal Rodoviario de Cosmopolis)",,"0",,"1040094_ida"
"1040094","0","1040094_volta_0_0","Paulinia (Paulinia Rodoviaria Shopping)",,"1",,"1040094_volta"
"1040145","0","1040145_circular_0_0","Hortolandia (Terminal Metropolitano de Hortolandia) Campinas (Terminal Campo Grande) (Circular)",,"0",,"1040145_circular"
"1040158","0","1040158_volta_0_0","Cajamar (Vau Novo)",,"1",,"1040158_volta"
"1040158","0","1040158_ida_0_0","Sao Paulo  (Perus)",,"0",,"1040158_ida"
"1042119","0","1042119_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"1042119_ida"
"1042119","0","1042119_volta_0_0","Sumare (Parque Ideal)",,"1",,"1042119_volta"
"1047068","0","1047068_volta_0_0","Americana (Terminal Rodoviario Francisco Luiz Bendilatti)",,"1",,"1047068_volta"
"1047068","0","1047068_ida_0_0","Santa Barbara D Oeste (Jardim Mollon)",,"0",,"1047068_ida"
"1053024","0","1053024_volta_0_0","Indaiatuba (Terminal Rodoviario de Indaiatuba)",,"1",,"1053024_volta"
"1053024","0","1053024_ida_0_0","Monte Mor (Terminal Rodoviario de Monte Mor)",,"0",,"1053024_ida"
"1053028","0","1053028_ida_0_0","Campinas (Terminal Multimodal Ramos Azevedo)",,"0",,"1053028_ida"
"1053028","0","1053028_volta_0_0","Itatiba (Terminal Rodoviario de Itatiba)",,"1",,"1053028_volta"
"1054120","0","1054120_ida_0_0","Campinas (Escola de Cadetes)",,"0",,"1054120_ida"
"1054120","0","1054120_volta_0_0","Valinhos (Terminal Rodoviario Mario Rolim Telles)",,"1",,"1054120_volta"
"1067044","0","1067044_volta_0_0","Osasco (Jardim Acucara)",,"1",,"1067044_volta"
"1067044","0","1067044_ida_0_0","Sao Paulo (Lapa)",,"0",,"1067044_ida"
"1067111","0","1067111_ida_0_0","Sao Paulo (Pinheiros)",,"0",,"1067111_ida"
"1067111","0","1067111_volta_0_0","Osasco (Jardim Bonanca)",,"1",,"1067111_volta"
"1070043","0","1070043_circular_0_0","Valinhos (Parque das Figueiras) Campinas (Trevo da Bosch) (Circular)",,"0",,"1070043_circular"
"1073045","0","1073045_ida_0_0","Americana (Terminal Rodoviario Francisco Luiz Bendilatti)",,"0",,"1073045_ida"
"1073045","0","1073045_volta_0_0","Indaiatuba (Terminal Rodoviario de Indaiatuba)",,"1",,"1073045_volta"
"1073065","0","1073065_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"1073065_ida"
"1073065","0","1073065_volta_0_0","Sumare (Jardim Sao Geronimo)",,"1",,"1073065_volta"
"1087018","0","1087018_volta_0_0","Vargem Grande Paulista (Jardim Sao Marcos)",,"1",,"1087018_volta"
"1087018","0","1087018_ida_0_0","Cotia (Portao)",,"0",,"1087018_ida"
"1096077","0","1096077_volta_0_0","Americana (Terminal Rodoviario Francisco Luiz Bendilatti)",,"1",,"1096077_volta"
"1096077","0","1096077_ida_0_0","Santa Barbara D Oeste (Rodoterminal de Sta Barbara D Oeste)",,"0",,"1096077_ida"
"1099056","0","1099056_ida_0_0","Santana de Parnaiba (Alphaville 10)",,"0",,"1099056_ida"
"1099056","0","1099056_volta_0_0","Carapicuiba (Cohab V)",,"1",,"1099056_volta"
"1100083","0","1100083_volta_0_0","Carapicuiba (Jardim Novo Horizonte)",,"1",,"1100083_volta"
"1100083","0","1100083_ida_0_0","Osasco (Vila Yara)",,"0",,"1100083_ida"
"1113050","0","1113050_volta_0_0","Monte Mor (Terminal Rodoviario Vereador Geraldo Benini)",,"1",,"1113050_volta"
"1113050","0","1113050_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"1113050_ida"
"1117067","0","1117067_ida_0_0","Santa Barbara D Oeste (Cidade Nova)",,"0",,"1117067_ida"
"1117067","0","1117067_volta_0_0","Americana (Terminal Rodoviario Francisco Luiz Bendilatti)",,"1",,"1117067_volta"
"1121018","0","1121018_ida_0_0","Campinas (Botafogo)",,"0",,"1121018_ida"
"1121018","0","1121018_volta_0_0","Jaguariuna (Joao Nassif)",,"1",,"1121018_volta"
"1122020","0","1122020_circular_0_0","AMERICANA (TERMINAL METROPOLITANO DE AMERICANA) (Circular)",,"0",,"1122020_circular"
"1122026","0","1122026_volta_0_0","Hortolandia (Jardim Rosolem)",,"1",,"1122026_volta"
"1122026","0","1122026_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"1122026_ida"
"1126074","0","1126074_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"1126074_ida"
"1126074","0","1126074_volta_0_0","Monte Mor (Terminal Rodoviario de Monte Mor)",,"1",,"1126074_volta"
"1126078","0","1126078_volta_0_0","Monte Mor (Jardim Capuavinha)",,"1",,"1126078_volta"
"1126078","0","1126078_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"1126078_ida"
"1129058","0","1129058_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"1129058_ida"
"1129058","0","1129058_volta_0_0","Sumare (Jardim Sao Geronimo)",,"1",,"1129058_volta"
"1130028","0","1130028_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"1130028_ida"
"1130028","0","1130028_volta_0_0","Hortolandia (Chacara Assay)",,"1",,"1130028_volta"
"1132054","0","1132054_volta_0_0","Sumare (Terminal Rodoviario de Sumare)",,"1",,"1132054_volta"
"1132054","0","1132054_ida_0_0","Paulinia (Centro)",,"0",,"1132054_ida"
"1134048","0","1134048_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"1134048_ida"
"1134048","0","1134048_volta_0_0","Hortolandia (Sumarezinho)",,"1",,"1134048_volta"
"1135028","0","1135028_ida_0_0","Santa Barbara D Oeste (Rodoterminal de Sta Barbara D Oeste)",,"0",,"1135028_ida"
"1135028","0","1135028_volta_0_0","Americana (Terminal Rodoviario Francisco Luiz Bendilatti)",,"1",,"1135028_volta"
"1135065","0","1135065_circular_0_0","Valinhos (Parque das Figueiras) Campinas (Trevo da Bosch) (Circular)",,"0",,"1135065_circular"
"1141073","0","1141073_volta_0_0","Sumare (Jardim Dall Orto)",,"1",,"1141073_volta"
"1141073","0","1141073_ida_0_0","Campinas (Unicamp)",,"0",,"1141073_ida"
"1147034","0","1147034_volta_0_0","Osasco (Conjunto dos Metalurgicos)",,"1",,"1147034_volta"
"1147034","0","1147034_ida_0_0","Sao Paulo (Metro Butanta)",,"0",,"1147034_ida"
"1154047","0","1154047_volta_0_0","Monte Mor (Jardim Sao Sebastiao)",,"1",,"1154047_volta"
"1154047","0","1154047_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"1154047_ida"
"1157041","0","1157041_ida_0_0","Campinas (Botafogo)",,"0",,"1157041_ida"
"1157041","0","1157041_volta_0_0","Artur Nogueira (Coracao Crianca)",,"1",,"1157041_volta"
"1162090","0","1162090_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"1162090_ida"
"1162090","0","1162090_volta_0_0","Paulinia (Conjunto Habitacional Tereza Z. Vedovelo)",,"1",,"1162090_volta"
"1181036","0","1181036_ida_0_0","Campinas (Shopping Iguatemi)",,"0",,"1181036_ida"
"1181036","0","1181036_volta_0_0","Sumare (Terminal Rodoviario de Sumare)",,"1",,"1181036_volta"
"1182006","0","1182006_volta_0_0","Cosmopolis (Terminal Rodoviario de Cosmopolis)",,"1",,"1182006_volta"
"1182006","0","1182006_ida_0_0","Campinas (Botafogo)",,"0",,"1182006_ida"
"1189007","0","1189007_volta_0_0","Cosmopolis (Terminal Rodoviario de Cosmopolis)",,"1",,"1189007_volta"
"1189007","0","1189007_ida_0_0","Campinas (Shopping Parque Dom Pedro I)",,"0",,"1189007_ida"
"1209005","0","1209005_ida_0_0","Sao Paulo (Lapa)",,"0",,"1209005_ida"
"1209005","0","1209005_volta_0_0","Carapicuiba (Jardim Guapiuva)",,"1",,"1209005_volta"
"1210046","0","1210046_ida_0_0","Campinas (Botafogo)",,"0",,"1210046_ida"
"1210046","0","1210046_volta_0_0","Artur Nogueira (Cdhu)",,"1",,"1210046_volta"
"1244005","0","1244005_volta_0_0","Valinhos (Jardim Sao Luiz)",,"1",,"1244005_volta"
"1244005","0","1244005_ida_0_0","Campinas (Estacao de Transferencia Expedicionarios)",,"0",,"1244005_ida"
"1300004","0","1300004_ida_0_0","Osasco (Vila Yara)",,"0",,"1300004_ida"
"1300004","0","1300004_volta_0_0","Pirapora do Bom Jesus (Jardim Bom Jesus)",,"1",,"1300004_volta"
"1327004","0","1327004_ida_0_0","Sao Paulo (Terminal Rodoviario Tiete)",,"0",,"1327004_ida"
"1327004","0","1327004_volta_0_0","Suzano (Centro)",,"1",,"1327004_volta"
"1329020","0","1329020_volta_0_0","Maua (Bairro Feital)",,"1",,"1329020_volta"
"1329020","0","1329020_ida_0_0","Sao Caetano do Sul ( Bairro Santo Antonio)",,"0",,"1329020_ida"
"1375020","0","1375020_ida_0_0","Sao Caetano do Sul (Santo Antonio)",,"0",,"1375020_ida"
"1375020","0","1375020_volta_0_0","Maua (Vila Nova Maua)",,"1",,"1375020_volta"
"1376010","0","1376010_ida_0_0","Sao Caetano do Sul (Bairro Santo Antonio)",,"0",,"1376010_ida"
"1376010","0","1376010_volta_0_0","Maua (Jardim Itapeva)",,"1",,"1376010_volta"
"1444002","0","1444002_volta_0_0","Itaquaquecetuba (Parque Piratininga II)",,"1",,"1444002_volta"
"1444002","0","1444002_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"1444002_ida"
"1565003","0","1565003_circular_0_0","Aruja (Terminal Rodoviario de Aruja) Itaquaquecetuba (Residencial Village) (Circular)",,"0",,"1565003_circular"
"1590005","0","1590005_ida_0_0","Sao Paulo (Terminal Rodoviario do Tiete)",,"0",,"1590005_ida"
"1590005","0","1590005_volta_0_0","Mairipora (Terra Preta)",,"1",,"1590005_volta"
"1629008","0","1629008_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"1629008_ida"
"1629008","0","1629008_volta_0_0","Sumare (Jardim Macarenko)",,"1",,"1629008_volta"
"1634002","0","1634002_ida_0_0","Santa Barbara D Oeste (Sao Joaquim)",,"0",,"1634002_ida"
"1634002","0","1634002_volta_0_0","Americana (Terminal Rodoviario Francisco Luiz Bendilatti)",,"1",,"1634002_volta"
"1640004","0","1640004_ida_0_0","Santa Barbara D Oeste (Jardim das Orquideas)",,"0",,"1640004_ida"
"1640004","0","1640004_volta_0_0","Americana (Terminal Rodoviario Francisco Luiz Bendilatti)",,"1",,"1640004_volta"
"1657002","0","1657002_ida_0_0",,,"0",,"1657002_ida"
"1684005","0","1684005_volta_0_0","Americana (Terminal Rodoviario Francisco Luiz Bendilatti)",,"1",,"1684005_volta"
"1703013","0","1703013_ida_0_0","Sumare (Terminal Rodoviario de Sumare)",,"0",,"1703013_ida"
"1703013","0","1703013_volta_0_0","Americana (Terminal Rodoviario Francisco Luiz Bendilatti)",,"1",,"1703013_volta"
"1704007","0","1704007_volta_0_0","Sumare (Jd. Joao Paulo II)",,"1",,"1704007_volta"
"1704007","0","1704007_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"1704007_ida"
"1727004","0","1727004_ida_0_0","Campinas (Unicamp)",,"0",,"1727004_ida"
